email,first_name,last_name,role,school_name,school_type,domain,state,city,phone,status,notes,custom_data
,,,Owner/Manager,RCI Air Conditioning Company,Business,https://www.rci-air.com/,FL,Miami,(305) 396-3728,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Florida Cooling Store Inc,Business,https://www.flcooling.com/,FL,Jacksonville,(904) 302-9507,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: ",[]
,,,Owner/Manager,Von's Heating and Air,Business,https://vonsheatingandair.com/?utm_source=google&utm_medium=gbp,FL,Jacksonville,(904) 621-2953,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: ",[]
info@palmsair.com,,,Owner/Manager,Palms Air Conditioning and Heating,Business,https://www.palmsair.com/,FL,Jacksonville,(904) 209-7783,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: info@palmsair.com, palmsairconditioningandheating@gmail.com","['info@palmsair.com', 'palmsairconditioningandheating@gmail.com']"
,,,Owner/Manager,"Ball Air Conditioning, Inc.",Business,,FL,Jacksonville,(904) 347-4315,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: ",[]
billing@coldlifeac.com,,,Owner/Manager,Coldlife AC - Air Conditioner Services Miami,Business,https://www.coldlifeac.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,FL,Miami,(305) 351-3087,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: billing@coldlifeac.com, info@coldlifeac.com","['billing@coldlifeac.com', 'info@coldlifeac.com']"
info@aircoolmiamiservicesinc.com,,,Owner/Manager,Aircool Miami Services Inc,Business,https://aircoolmiamiservicesinc.com/,FL,Miami,(305) 796-2724,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@aircoolmiamiservicesinc.com, aircoolmiamiservicesinc@gmail.com","['info@aircoolmiamiservicesinc.com', 'aircoolmiamiservicesinc@gmail.com']"
support@mgsites.net,,,Owner/Manager,"Leggett Heating & Air Conditioning, Inc.",Business,http://www.leggettairconditioning.com/,FL,Jacksonville,(904) 384-2612,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: support@mgsites.net",['support@mgsites.net']
info@airondemand.com,,,Owner/Manager,Air On Demand,Business,https://www.airondemand.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Miami,(305) 259-5669,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@airondemand.com",['info@airondemand.com']
eben@eyebytes.com,,,Owner/Manager,Wynwood Air Conditioning and Refrigeration,Business,http://wynwoodac.com/,FL,Miami,(786) 303-3739,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: eben@eyebytes.com",['eben@eyebytes.com']
,,,Owner/Manager,Emergency AC Corp,Business,https://www.emergencyaccorp.com/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=miamigbp,FL,Miami,(833) 514-1414,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
general@freezingmechanical.com,,,Owner/Manager,Freezing Mechanical,Business,https://freezingmechanical.com/,FL,Miami,(305) 363-7021,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: general@freezingmechanical.com, vfinalet@freezingmechanical.com","['general@freezingmechanical.com', 'vfinalet@freezingmechanical.com']"
impallari@gmail.com,,,Owner/Manager,Southern Comfort Air Conditioning & Builders,Business,http://www.southerncomfortac.com/,FL,Miami,(786) 346-7590,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: impallari@gmail.com, hello@rfuenzalida.com","['impallari@gmail.com', 'hello@rfuenzalida.com']"
,,,Owner/Manager,HVAC pros of Miami,Business,http://www.hvac-pros-of-miami.com/,FL,Miami,(305) 699-6896,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Miami AC Experts,Business,,FL,Miami,(305) 488-2037,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,CABRERA & SONS SERVICES,Business,https://cabrerasonsroofingconstruction.com/jacksonville-beach-fl/,FL,Jacksonville,(904) 590-5350,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: ",[]
,,,Owner/Manager,Beachside AC Repair 24 hour,Business,https://acrepair24seven.com/,FL,Miami,(786) 661-7337,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
truecool@comcast.net,,,Owner/Manager,True Cool Air Conditioning Service Inc,Business,http://www.truecoolac.com/,FL,Miami,(305) 232-7575,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: truecool@comcast.net, sales@online-sandt.com, terry@truecoolac.com","['truecool@comcast.net', 'sales@online-sandt.com', 'terry@truecoolac.com']"
info@jjacservice.com,,,Owner/Manager,JJ A/C Service,Business,http://jjacservice.com/,FL,Miami,(305) 984-8016,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@jjacservice.com, service@jjacservice.com","['info@jjacservice.com', 'service@jjacservice.com']"
,,,Owner/Manager,Trinity Air Conditioning,Business,https://trinityac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Miami,(305) 709-5128,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,The Top HVAC Services,Business,,FL,Miami,(305) 901-5761,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
info@flowtechac.com,,,Owner/Manager,Flow -Tech Air Conditioning Corp.,Business,https://www.flowtechac.com/,FL,Miami,(305) 264-5051,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@flowtechac.com",['info@flowtechac.com']
minisplitsmiami1@gmail.com,,,Owner/Manager,Best Price Mini Splits Miami Fl,Business,http://bestpriceminisplitsmiami.com/,FL,Miami,(786) 447-7745,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: minisplitsmiami1@gmail.com",['minisplitsmiami1@gmail.com']
leads@directac123.com,,,Owner/Manager,Direct Air Conditioning,Business,https://www.directac123.com/cooling/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*79*direct-air-miami,FL,Miami,(786) 884-5021,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: leads@directac123.com, contact@mysite.com, info@directac123.com","['leads@directac123.com', 'contact@mysite.com', 'info@directac123.com']"
eddy@coolsolutionservices.com,,,Owner/Manager,Cool Solution Services,Business,http://www.coolsolutionservices.com/,FL,Miami,(305) 505-0871,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: eddy@coolsolutionservices.com",['eddy@coolsolutionservices.com']
,,,Owner/Manager,Reliable Air Conditioning,Business,https://www.acreliable.com/,FL,Miami,(305) 325-9283,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,RCI Air Conditioning Company,Business,https://www.rci-air.com/,FL,Miami,(305) 396-3728,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Apogee HVAC Solutions LLC,Business,http://apogeehvac.com/,FL,Miami,(954) 309-0717,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,"Island Breeze Air Conditioning, LLC",Business,https://www.islandbreezeac.io/,FL,Miami,(786) 350-5815,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
filler@godaddy.com,,,Owner/Manager,Doctor Air Hvac Corp,Business,http://www.doctorairhvac.com/,FL,Miami,(786) 367-3152,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: filler@godaddy.com, info@doctorairhvac.com","['filler@godaddy.com', 'info@doctorairhvac.com']"
info@coldlifeac.com,,,Owner/Manager,Coldlife AC - Air Conditioner Services Miami,Business,https://www.coldlifeac.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,FL,Miami,(305) 351-3087,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@coldlifeac.com, billing@coldlifeac.com","['info@coldlifeac.com', 'billing@coldlifeac.com']"
aircoolmiamiservicesinc@gmail.com,,,Owner/Manager,Aircool Miami Services Inc,Business,https://aircoolmiamiservicesinc.com/,FL,Miami,(305) 796-2724,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: aircoolmiamiservicesinc@gmail.com, info@aircoolmiamiservicesinc.com","['aircoolmiamiservicesinc@gmail.com', 'info@aircoolmiamiservicesinc.com']"
info@americanthermalservices.com,,,Owner/Manager,American Thermal Services,Business,https://americanthermalservices.com/,FL,Miami,(786) 357-4050,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@americanthermalservices.com",['info@americanthermalservices.com']
info@airondemand.com,,,Owner/Manager,Air On Demand,Business,https://www.airondemand.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Miami,(305) 259-5669,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@airondemand.com",['info@airondemand.com']
,,,Owner/Manager,Elite AC Heating Repair Miami,Business,,FL,Miami,(305) 239-8487,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Air Conditioning Heating Repair Palm Springs,Business,,FL,Miami,(786) 788-8845,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
eben@eyebytes.com,,,Owner/Manager,Wynwood Air Conditioning and Refrigeration,Business,http://wynwoodac.com/,FL,Miami,(786) 303-3739,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: eben@eyebytes.com",['eben@eyebytes.com']
,,,Owner/Manager,Emergency AC Corp,Business,https://www.emergencyaccorp.com/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=miamigbp,FL,Miami,(833) 514-1414,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
vfinalet@freezingmechanical.com,,,Owner/Manager,Freezing Mechanical,Business,https://freezingmechanical.com/,FL,Miami,(305) 363-7021,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: vfinalet@freezingmechanical.com, general@freezingmechanical.com","['vfinalet@freezingmechanical.com', 'general@freezingmechanical.com']"
hello@rfuenzalida.com,,,Owner/Manager,Southern Comfort Air Conditioning & Builders,Business,http://www.southerncomfortac.com/,FL,Miami,(786) 346-7590,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: hello@rfuenzalida.com, impallari@gmail.com","['hello@rfuenzalida.com', 'impallari@gmail.com']"
,,,Owner/Manager,HVAC pros of Miami,Business,http://www.hvac-pros-of-miami.com/,FL,Miami,(305) 699-6896,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Miami AC Experts,Business,,FL,Miami,(305) 488-2037,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
info@ecoacflorida.com,,,Owner/Manager,ECO AC Repair Miami,Business,https://ecoacflorida.com/,FL,Miami,(305) 444-3646,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@ecoacflorida.com",['info@ecoacflorida.com']
,,,Owner/Manager,Miami HVAC Repair,Business,,FL,Miami,(305) 912-2291,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Beachside AC Repair 24 hour,Business,https://acrepair24seven.com/,FL,Miami,(786) 661-7337,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
sales@online-sandt.com,,,Owner/Manager,True Cool Air Conditioning Service Inc,Business,http://www.truecoolac.com/,FL,Miami,(305) 232-7575,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: sales@online-sandt.com, truecool@comcast.net, terry@truecoolac.com","['sales@online-sandt.com', 'truecool@comcast.net', 'terry@truecoolac.com']"
info@jjacservice.com,,,Owner/Manager,JJ A/C Service,Business,http://jjacservice.com/,FL,Miami,(305) 984-8016,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@jjacservice.com, service@jjacservice.com","['info@jjacservice.com', 'service@jjacservice.com']"
,,,Owner/Manager,Trinity Air Conditioning,Business,https://trinityac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Miami,(305) 709-5128,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,The Top HVAC Services,Business,,FL,Miami,(305) 901-5761,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,P&S Sheet Metal Miami,Business,/aclk?sa=L&ai=DChsSEwiVlbKNiuGSAxVsJUQIHUMaOiQYACICCAEQARoCZHo&co=1&ase=2&gclid=EAIaIQobChMIlZWyjYrhkgMVbCVECB1DGjokEBAYASAAEgJZzfD_BwE&cid=CAAS0gHkaIYiHIIRTQIPod9i3OwhJskd7tp1yVWxEeaM5IZQsegKBPGIxENoVL2ST-DeR6Fcn1VXfbh_IMH84tc0KB2QV0WR8PxFvYlNlM2xgbGWY5cWeYdew9zkv7CrIfgU3Twi5LVVTVhgvtwryQRcVDhSgWB0igBTZ_phTHxNEL995AwkEJjLfoHPovZuLlh1Qx9D3VmHkxaJ_BEwpOJY_hdnsthhCRf_8Rr-AgLaj9IXL9gTXko6u5daFSefeIpkzIdLYQD_noeoRAagHm4ZuBBiKPw&cce=2&category=acrcp_v1_32&sig=AOD64_1gU6lOfsTSFcU3uqDfRdHkO33HXA&adurl&q&ctype=99&nis=6,FL,Miami,(305) 593-7454,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Apogee HVAC Solutions LLC,Business,http://apogeehvac.com/,FL,Miami,(954) 309-0717,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,"Island Breeze Air Conditioning, LLC",Business,https://www.islandbreezeac.io/,FL,Miami,(786) 350-5815,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Air-Con Service Inc,Business,http://www.air-conservice.com/,FL,Miami,(305) 553-4501,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
airnewsolutions@gmail.com,,,Owner/Manager,Air New Solutions,Business,https://www.airnewsolutions.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Miami,(305) 967-4684,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: airnewsolutions@gmail.com",['airnewsolutions@gmail.com']
info@ramsair.com,,,Owner/Manager,Rams Air Conditioning INC,Business,http://ramsair.com/,FL,Miami,(305) 861-7267,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@ramsair.com",['info@ramsair.com']
,,,Owner/Manager,The AC Guys Contractors,Business,,FL,Miami,,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Miami HVAC Services,Business,,FL,Miami,(305) 320-2806,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
admin@harborairconditioningfl.com,,,Owner/Manager,Harbor Air Conditioning,Business,https://harborairconditioningfl.com/,FL,Miami,(786) 309-3954,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: admin@harborairconditioningfl.com, user@domain.com","['admin@harborairconditioningfl.com', 'user@domain.com']"
info@airflowconditioning.com,,,Owner/Manager,AirFlow Conditioning Services - Miami,Business,https://www.airflowconditioning.com/,FL,Miami,(305) 609-7675,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@airflowconditioning.com",['info@airflowconditioning.com']
hvacsolutions@filterbuy.com,,,Owner/Manager,Filterbuy HVAC Solutions - Miami FL - Air Conditioning Service,Business,https://hvac.filterbuy.com/service-areas/florida/miami/,FL,Miami,(305) 306-5027,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: hvacsolutions@filterbuy.com",['hvacsolutions@filterbuy.com']
info@affordableair.com,,,Owner/Manager,"Affordable Air & Heat, Inc.",Business,http://www.affordableair.com/,FL,Miami,(305) 712-2094,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@affordableair.com",['info@affordableair.com']
service@ameritempac.com,,,Owner/Manager,"Ameri Temp Air Conditioning, Inc.",Business,https://www.ameritempac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,FL,Miami,(305) 221-2255,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: service@ameritempac.com",['service@ameritempac.com']
,,,Owner/Manager,Doctor Air Hvac Corp,Business,http://www.doctorairhvac.com/,FL,Miami,(786) 367-3152,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
info@americanthermalservices.com,,,Owner/Manager,American Thermal Services,Business,https://americanthermalservices.com/,FL,Miami,(786) 357-4050,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@americanthermalservices.com",['info@americanthermalservices.com']
,,,Owner/Manager,Elite AC Heating Repair Miami,Business,,FL,Miami,(305) 239-8487,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Air Conditioning Heating Repair Palm Springs,Business,,FL,Miami,(786) 788-8845,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Florida Clean Air Plus,Business,https://floridacleanairplus.com/,FL,Miami,(800) 695-1815,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Quick Air,Business,https://www.quickair247.com/,FL,Miami,(786) 204-2365,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Heating & Air Conditioning Miami,Business,,FL,Miami,(645) 225-1048,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
customerservice@miamihp.com,,,Owner/Manager,Miami Heat Pump -Geothermal Heat Pump,Business,http://www.miamihp.com/,FL,Miami,(866) 407-8535,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: customerservice@miamihp.com, warranty@miamihp.com","['customerservice@miamihp.com', 'warranty@miamihp.com']"
,,,Owner/Manager,Reliable Air Conditioning Refrigeration,Business,,FL,Miami,(786) 247-6622,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Extra HVAC Maintenance Downtown Miami,Business,,FL,Miami,(786) 420-4669,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
